freq/Hz	Re(Z)/Ohm	-Im(Z)/Ohm	|Z|/Ohm	Phase(Z)/deg	time/s	<Ewe>/V	<I>/mA	Cs/µF	Cp/µF	cycle number	|Ewe|/V	|I|/A	Ns	I Range	(Q-Qo)/mA.h	<Ece>/V	|Ece|/V	Phase(Zce)/deg	|Zce|/Ohm	Re(Zce)/Ohm	-Im(Zce)/Ohm	Phase(Zwe-ce)/deg	|Zwe-ce|/Ohm	Re(Zwe-ce)/Ohm	-Im(Zwe-ce)/Ohm	P/W	Re(Y)/Ohm-1	Im(Y)/Ohm-1	|Y|/Ohm-1	Phase(Y)/deg	dq/mA.h	
1.0915886E-002	1.2941982E+001	1.5204914E+001	1.9967081E+001	-4.9596535E+001	4.260348082620054E+005	1.3575430E+001	6.6413118E-006	9.5890844E+005	5.5605269E+005	2.100000000000000E+001	9.5166295E-005	4.7661597E-006	0	14	1.835655581249264E-005	1.3396887E+001	4.5003932E-002	-6.4123292E+000	9.4423887E+003	9.3833164E+003	1.0545521E+003	-6.4951158E+000	9.4569580E+003	9.3962588E+003	1.0697571E+003	0.0000000E+000	3.2461729E-002	3.8137730E-002	5.0082434E-002	4.9596535E+001	1.245164112395219E-005
7.3873415E-003	4.1278297E+001	1.3730897E+000	4.1301128E+001	-1.9051958E+000	4.263200992917637E+005	1.3575799E+001	6.5602617E-006	1.5690365E+007	1.7342313E+004	2.100000000000000E+001	1.9684680E-004	4.7661360E-006	0	14	2.957291080917579E-005	1.3409996E+001	4.7325209E-002	-7.6703539E+000	9.9294707E+003	9.8406260E+003	1.3253203E+003	-7.6465125E+000	9.9705645E+003	9.8819043E+003	1.3266934E+003	0.0000000E+000	2.4199029E-002	8.0496137E-004	2.4212414E-002	1.9051958E+000	1.121635499668314E-005
5.0018891E-003	1.8976065E+001	5.4105129E+000	1.9732327E+001	-1.5914071E+001	4.267414413357130E+005	1.3575453E+001	5.6730305E-006	5.8809515E+006	4.4214825E+005	2.100000000000000E+001	9.4054798E-005	4.7665335E-006	0	14	2.993704905228949E-005	1.3427836E+001	5.0082315E-002	-9.5330315E+000	1.0507073E+004	1.0361974E+004	1.7401414E+003	-9.5449686E+000	1.0526684E+004	1.0380949E+004	1.7455519E+003	0.0000000E+000	4.8735965E-002	1.3895746E-002	5.0678261E-002	1.5914071E+001	3.641382431137052E-007
1.0000186E+006	-2.7444130E+001	4.7321667E+001	5.4703934E+001	-1.2011153E+002	4.455823042989969E+005	1.3575274E+001	1.6405187E-005	3.3631946E-003	2.5167204E-003	2.200000000000000E+001	2.8407437E-004	5.1929424E-006	0	14	2.704230581542788E-009	1.3495950E+001	1.9528031E-004	4.7525948E+001	3.7604946E+001	2.5392975E+001	-2.7736778E+001	-9.5978874E+001	1.9692005E+001	-2.0511551E+000	1.9584888E+001	0.0000000E+000	-9.1709085E-003	1.5813315E-002	1.8280221E-002	1.2011153E+002	0.000000000000000E+000
6.7700600E+005	-1.4663754E+001	3.7119732E+001	3.9911152E+001	-1.1155597E+002	4.455826892990372E+005	1.3575228E+001	1.4029805E-005	6.3331942E-003	5.4782764E-003	2.200000000000000E+001	2.1743838E-004	5.4480611E-006	0	14	2.319679156373569E-009	1.3496151E+001	1.3386708E-004	2.2187788E+001	2.4571510E+001	2.2752016E+001	-9.2792692E+000	-7.3800262E+001	2.8991573E+001	8.0882616E+000	2.7840462E+001	0.0000000E+000	-9.2056962E-003	2.3303239E-002	2.5055654E-002	1.1155597E+002	-3.845514251692192E-010
4.5833025E+005	-5.9638023E+000	3.3941326E+001	3.4461292E+001	-9.9965668E+001	4.455830742990775E+005	1.3575280E+001	1.4560146E-005	1.0230876E-002	9.9244695E-003	2.200000000000000E+001	1.8402268E-004	5.3399817E-006	0	14	1.254638382483285E-009	1.3496031E+001	1.3496264E-004	-2.3308502E+001	2.5273989E+001	2.3211319E+001	1.0000457E+001	-6.8569580E+001	4.7205479E+001	1.7247517E+001	4.3941784E+001	0.0000000E+000	-5.0218096E-003	2.8580230E-002	2.9018065E-002	9.9965668E+001	-1.065040773890284E-009
3.1029172E+005	1.6174467E+001	3.7492432E+001	4.0832535E+001	-6.6664337E+001	4.455833282991033E+005	1.3575250E+001	1.4155275E-005	1.3680638E-002	1.1534025E-002	2.200000000000000E+001	1.8398227E-004	4.5057764E-006	0	14	-1.186153644488918E-010	1.3495309E+001	1.5751646E-004	-3.6674187E+001	3.4958786E+001	2.8038511E+001	2.0879620E+001	-5.2858471E+001	7.3226250E+001	4.4212978E+001	5.8372051E+001	0.0000000E+000	9.7010164E-003	2.2486970E-002	2.4490274E-002	6.6664337E+001	-1.373253746932177E-009
2.1007459E+005	2.9348663E+001	1.0121892E+001	3.1045076E+001	-1.9028507E+001	4.455837132991441E+005	1.3575264E+001	1.6475116E-005	7.4848808E-002	7.9565141E-003	2.200000000000000E+001	1.4665154E-004	4.7238259E-006	0	14	1.011723410995084E-008	1.3496872E+001	1.9403848E-004	-5.7999035E+001	4.1076553E+001	2.1767843E+001	3.4834526E+001	-4.1331280E+001	6.8073318E+001	5.1116508E+001	4.4956417E+001	0.0000000E+000	3.0451091E-002	1.0502101E-002	3.2211225E-002	1.9028507E+001	1.023584947439973E-008
1.4222091E+005	1.7891027E+001	-1.1527960E+000	1.7928129E+001	3.6867175E+000	4.455839672991707E+005	1.3575328E+001	1.6571785E-005	-9.7074294E-001	-4.0136473E-003	2.200000000000000E+001	8.5895015E-005	4.7910753E-006	0	14	4.417857563061665E-009	1.3495229E+001	3.4953980E-004	-6.5483353E+001	7.2956444E+001	3.0273832E+001	6.6378746E+001	-5.3556694E+001	8.1081924E+001	4.8164860E+001	6.5225952E+001	0.0000000E+000	5.5662837E-002	-3.5865966E-003	5.5778269E-002	-3.6867175E+000	-5.699376546889173E-009
9.6283031E+004	1.1809085E+001	-8.7794285E+000	1.4715055E+001	3.6628845E+001	4.455842212991971E+005	1.3575233E+001	1.8527298E-005	-1.8827997E-001	-6.7021295E-002	2.200000000000000E+001	6.9464004E-005	4.7206076E-006	0	14	3.229661543956455E-009	1.3496632E+001	4.8124048E-004	-6.3014744E+001	1.0194460E+002	4.6258503E+001	9.0845215E+001	-5.4717781E+001	1.0053178E+002	5.8067589E+001	8.2065788E+001	0.0000000E+000	5.4537151E-002	-4.0545478E-002	6.7957610E-002	-3.6628845E+001	-1.188196019105210E-009
6.5181484E+004	3.1921835E+000	-7.4499264E+000	8.1050253E+000	6.6805580E+001	4.455846062992373E+005	1.3575277E+001	1.5178228E-005	-3.2775089E-001	-2.7691031E-001	2.200000000000000E+001	3.9266142E-005	4.8446664E-006	0	14	7.639373099285269E-009	1.3495870E+001	6.6349225E-004	-6.3159298E+001	1.3695314E+002	6.1835918E+001	1.2219853E+002	-6.0459747E+001	1.3189351E+002	6.5028099E+001	1.1474860E+002	0.0000000E+000	4.8593603E-002	-1.1340787E-001	1.2338024E-001	-6.6805580E+001	4.409711555328814E-009
4.4128563E+004	3.2028074E+000	-3.9529092E+000	5.0875797E+000	5.0984207E+001	4.455849912992772E+005	1.3575330E+001	1.4289277E-005	-9.1239631E-001	-5.5080104E-001	2.200000000000000E+001	2.4384814E-005	4.7930084E-006	0	14	1.427093806741040E-008	1.3495629E+001	9.0093393E-004	-6.3363503E+001	1.8796835E+002	8.4271591E+001	1.6801904E+002	-6.1935001E+001	1.8592865E+002	8.7474396E+001	1.6406613E+002	0.0000000E+000	1.2373950E-001	-1.5271947E-001	1.9655712E-001	-5.0984207E+001	6.631564968125128E-009
2.9876783E+004	7.5966209E-001	-2.8682455E-001	8.1200665E-001	2.0684961E+001	4.455853762993175E+005	1.3575302E+001	1.4260158E-005	-1.8572483E+001	-2.3173065E+000	2.200000000000000E+001	3.8461353E-006	4.7365811E-006	0	14	1.610770317943712E-008	1.3495950E+001	1.1694279E-003	-6.1604576E+001	2.4689282E+002	1.1741085E+002	2.1718829E+002	-6.1417923E+001	2.4700307E+002	1.1817051E+002	2.1690147E+002	0.0000000E+000	1.1521294E+000	-4.3500787E-001	1.2315170E+000	-2.0684961E+001	1.836765112026719E-009
2.0227139E+004	4.5771754E-001	2.6239915E+000	2.6636136E+000	-8.0105133E+001	4.455857612993578E+005	1.3575282E+001	1.4241125E-005	2.9986327E+000	2.9100850E+000	2.200000000000000E+001	1.2557258E-005	4.7143694E-006	0	14	1.552068390633900E-008	1.3496431E+001	1.5527293E-003	-5.9663136E+001	3.2936096E+002	1.6635463E+002	2.8426181E+002	-5.9823753E+001	3.3185812E+002	1.6681235E+002	2.8688580E+002	0.0000000E+000	6.4514183E-002	3.6984521E-001	3.7542984E-001	8.0105133E+001	-5.870192730981195E-010
1.3695073E+004	1.5879954E+000	-2.8737733E+000	3.2833371E+000	6.1075748E+001	4.455861462993976E+005	1.3575288E+001	1.3674245E-005	-4.0439267E+000	-3.0979710E+000	2.200000000000000E+001	1.5484802E-005	4.7161780E-006	0	14	1.145965417693636E-008	1.3496712E+001	2.0188924E-003	-5.7792786E+001	4.2807809E+002	2.2815828E+002	3.6220804E+002	-5.7406517E+001	4.2650259E+002	2.2974628E+002	3.5933426E+002	0.0000000E+000	1.4730528E-001	-2.6657629E-001	3.0456817E-001	-6.1075748E+001	-4.061029729402638E-009
9.2692256E+003	5.5391628E-001	-5.8040458E-001	8.0230463E-001	4.6337708E+001	4.455865312994380E+005	1.3575292E+001	1.5017750E-005	-2.9583246E+001	-1.5482066E+001	2.200000000000000E+001	3.8124820E-006	4.7519134E-006	0	14	1.209656918061026E-008	1.3494747E+001	2.6044596E-003	-5.5372200E+001	5.4808649E+002	3.1144635E+002	4.5099887E+002	-5.5290051E+001	5.4792426E+002	3.1200027E+002	4.5041846E+002	0.0000000E+000	8.6052912E-001	-9.0167958E-001	1.2464094E+000	-4.6337708E+001	6.369150036738983E-010
6.2722681E+003	4.6652670E+000	1.5252593E+000	4.9082718E+000	-1.8104605E+001	4.455869162994782E+005	1.3575132E+001	1.3558178E-005	1.6636112E+001	1.6065046E+000	2.200000000000000E+001	2.3598584E-005	4.8079214E-006	0	14	1.518898796715323E-008	1.3496992E+001	3.3529650E-003	-5.2585670E+001	6.9738348E+002	4.2371243E+002	5.5390570E+002	-5.2358692E+001	7.0143494E+002	4.2837769E+002	5.5543097E+002	0.0000000E+000	1.9365081E-001	6.3312069E-002	2.0373771E-001	1.8104605E+001	3.092418786542971E-009
4.2448467E+003	-4.6034905E-001	-1.5105239E+000	1.5791149E+000	1.0694919E+002	4.455873422995227E+005	1.3575130E+001	1.1751908E-005	-2.4821642E+001	-2.2712151E+001	2.200000000000000E+001	7.6886517E-006	4.8689626E-006	0	14	1.466992515687101E-008	1.3496552E+001	4.2648083E-003	-4.9714703E+001	8.7591724E+002	5.6636285E+002	6.6817969E+002	-4.9673717E+001	8.7446753E+002	5.6590253E+002	6.6666919E+002	0.0000000E+000	-1.8461198E-001	-6.0575938E-001	6.3326615E-001	-1.0694919E+002	-5.190628102822203E-010
2.8779956E+003	2.4201956E+000	-1.7912476E-001	2.4268153E+000	4.2328868E+000	4.455877432995643E+005	1.3575108E+001	6.4730434E-006	-3.0872684E+002	-1.6819464E+000	2.200000000000000E+001	1.1171024E-005	4.6031623E-006	0	14	1.492938288207471E-008	1.3497634E+001	4.9881521E-003	-4.6921780E+001	1.0836360E+003	7.4011920E+002	7.9151154E+002	-4.6821987E+001	1.0851598E+003	7.4253937E+002	7.9133240E+002	0.0000000E+000	4.1093868E-001	-3.0414604E-002	4.1206267E-001	-4.2328868E+000	2.594577252036998E-010
1.9481171E+003	-1.2764232E+000	1.1020092E+000	1.6863216E+000	-1.3919408E+002	4.455884172996348E+005	1.3575057E+001	6.8115323E-006	7.4134415E+001	3.1659895E+001	2.200000000000000E+001	8.2585093E-006	4.8973511E-006	0	14	2.039953784863731E-008	1.3491700E+001	6.4724968E-003	-4.3625992E+001	1.3216322E+003	9.5667529E+002	9.1185748E+002	-4.3698761E+001	1.3214696E+003	9.5539886E+002	9.1295947E+002	0.0000000E+000	-4.4886306E-001	3.8752919E-001	5.9300667E-001	1.3919408E+002	5.470154966562605E-009
1.3187339E+003	3.4691801E+000	-6.8157095E-001	3.5354984E+000	1.1115026E+001	4.455888632996809E+005	1.3575028E+001	6.5290219E-006	-1.7707281E+002	-6.5807099E+000	2.200000000000000E+001	1.7067949E-005	4.8275933E-006	0	14	2.005947657059753E-008	1.3493866E+001	7.6564788E-003	-4.0529278E+001	1.5859825E+003	1.2054641E+003	1.0306294E+003	-4.0429256E+001	1.5881790E+003	1.2089333E+003	1.0299479E+003	0.0000000E+000	2.7753997E-001	-5.4526772E-002	2.8284556E-001	-1.1115026E+001	-3.400612780397839E-010
8.9299957E+002	3.7755208E+000	6.8903160E-001	3.8378799E+000	-1.0342643E+001	4.455893082997277E+005	1.3575036E+001	8.1263015E-006	2.5866028E+002	8.3372965E+000	2.200000000000000E+001	1.8410225E-005	4.7969779E-006	0	14	2.001565482313102E-008	1.3488894E+001	9.0020131E-003	-3.7377724E+001	1.8766010E+003	1.4912422E+003	1.1392224E+003	-3.7324562E+001	1.8800203E+003	1.4950177E+003	1.1399115E+003	0.0000000E+000	2.5632685E-001	4.6779584E-002	2.6056051E-001	1.0342643E+001	-4.382174746650677E-011
6.0441974E+002	4.7812128E+000	4.9282618E+000	6.8664227E+000	-4.5867676E+001	4.455897522997740E+005	1.3575039E+001	6.8007066E-006	5.3430317E+001	2.7524168E+001	2.200000000000000E+001	3.2836888E-005	4.7822409E-006	0	14	1.993395312741894E-008	1.3502846E+001	1.0465101E-002	-3.4191635E+001	2.1883259E+003	1.8101014E+003	1.2297573E+003	-3.4227905E+001	2.1950508E+003	1.8148827E+003	1.2346855E+003	0.0000000E+000	1.0140911E-001	1.0452802E-001	1.4563625E-001	4.5867676E+001	-8.170169571207723E-011
4.0908368E+002	1.2670938E+000	3.8547239E+000	4.0576377E+000	-7.1803688E+001	4.455901982998205E+005	1.3575018E+001	7.6418901E-006	1.0092870E+002	9.1086647E+001	2.200000000000000E+001	1.9373021E-005	4.7744579E-006	0	14	2.318200302953402E-008	1.3485005E+001	1.1999492E-002	-3.1076773E+001	2.5132678E+003	2.1525547E+003	1.2973141E+003	-3.1137053E+001	2.5163442E+003	2.1538218E+003	1.3011688E+003	0.0000000E+000	7.6959498E-002	2.3412444E-001	2.4644881E-001	7.1803688E+001	3.248049902115072E-009
2.7686047E+002	8.3252983E+000	-1.4086082E+000	8.4436226E+000	9.6032753E+000	4.455906392998667E+005	1.3574924E+001	6.1173873E-006	-4.0810220E+002	-1.1357736E+001	2.200000000000000E+001	4.0293937E-005	4.7721146E-006	0	14	2.355810256904078E-008	1.3507817E+001	1.3586146E-002	-2.8135595E+001	2.8469866E+003	2.5105698E+003	1.3425244E+003	-2.8031832E+001	2.8536685E+003	2.5188950E+003	1.3411158E+003	0.0000000E+000	1.1677293E-001	-1.9757528E-002	1.1843258E-001	-9.6032753E+000	3.760995395067679E-010
1.8742110E+002	7.7553248E+000	2.7794569E+000	8.2383518E+000	-1.9717342E+001	4.455910902999137E+005	1.3574926E+001	6.8335512E-006	3.0552145E+002	3.4776104E+001	2.200000000000000E+001	3.9297745E-005	4.7700978E-006	0	14	2.321816074891103E-008	1.3502886E+001	1.5204503E-002	-2.5332396E+001	3.1874614E+003	2.8809575E+003	1.3638158E+003	-2.5317942E+001	3.1956604E+003	2.8887129E+003	1.3665952E+003	0.0000000E+000	1.1426660E-001	4.0952392E-002	1.2138350E-001	1.9717342E+001	-3.399418201297542E-010
1.2699121E+002	1.6301878E+001	1.8406144E+000	1.6405458E+001	-6.4418774E+000	4.455915282999594E+005	1.3574985E+001	6.3551129E-006	6.8090045E+002	8.5710211E+000	2.200000000000000E+001	7.8243858E-005	4.7693793E-006	0	14	2.557749203972687E-008	1.3484365E+001	1.6798936E-002	-2.2687120E+001	3.5222478E+003	3.2497131E+003	1.3585262E+003	-2.2612799E+001	3.5380010E+003	3.2660149E+003	1.3603668E+003	0.0000000E+000	6.0570464E-002	6.8388972E-003	6.0955323E-002	6.4418774E+000	2.359331290815843E-009
8.5907173E+001	-6.8809614E+000	-9.0745363E+000	1.1388364E+001	1.2717200E+002	4.455919683000052E+005	1.3574883E+001	6.9246130E-006	-2.0415794E+002	-1.2962611E+002	2.200000000000000E+001	5.4313994E-005	4.7692533E-006	0	14	2.755999700295635E-008	1.3478911E+001	1.8468063E-002	-2.0151833E+001	3.8723176E+003	3.6352659E+003	1.3340487E+003	-2.0060633E+001	3.8627366E+003	3.6283850E+003	1.3249741E+003	0.0000000E+000	-5.3055022E-002	-6.9968373E-002	8.7808929E-002	-1.2717200E+002	1.982504963229479E-009
5.8157570E+001	5.6491189E+000	-4.9904451E+000	7.5377111E+000	4.1457455E+001	4.455924273000527E+005	1.3574862E+001	6.1095461E-006	-5.4837115E+002	-2.4036664E+002	2.200000000000000E+001	3.5936264E-005	4.7675298E-006	0	14	2.396445654730112E-008	1.3492944E+001	1.9909665E-002	-1.7772190E+001	4.1760967E+003	3.9768035E+003	1.2746830E+003	-1.7683413E+001	4.1799580E+003	3.9824526E+003	1.2696925E+003	0.0000000E+000	9.9426404E-002	-8.7833516E-002	1.3266626E-001	-4.1457455E+001	-3.595540455655230E-009
3.9407314E+001	1.5689199E+000	1.1279633E+001	1.1388223E+001	-8.2081352E+001	4.455928773000999E+005	1.3574903E+001	7.1082227E-006	3.5805386E+002	3.5125812E+002	2.200000000000000E+001	5.4307395E-005	4.7687331E-006	0	14	2.031531936227616E-008	1.3513510E+001	2.1306181E-002	-1.5248493E+001	4.4678911E+003	4.3105957E+003	1.1750814E+003	-1.5382623E+001	4.4723838E+003	4.3121646E+003	1.1863611E+003	0.0000000E+000	1.2097315E-002	8.6972721E-002	8.7810017E-002	8.2081352E+001	-3.649137185024960E-009
2.6682035E+001	1.4996610E+001	1.0176950E+001	1.8123703E+001	-3.4161472E+001	4.455932963001439E+005	1.3574926E+001	6.3211578E-006	5.8611597E+002	1.8480977E+002	2.200000000000000E+001	8.6461390E-005	4.7706249E-006	0	14	2.124522291172879E-008	1.3487491E+001	2.2551294E-002	-1.3103278E+001	4.7271152E+003	4.6040352E+003	1.0716703E+003	-1.3181930E+001	4.7440327E+003	4.6190317E+003	1.0818473E+003	0.0000000E+000	4.5656141E-002	3.0983021E-002	5.5176362E-002	3.4161472E+001	9.299035494526254E-010
1.8042725E+001	1.4810834E+001	4.6006269E+000	1.5508919E+001	-1.7256142E+001	4.455937863001949E+005	1.3574986E+001	1.0395711E-005	1.9173481E+003	1.6872211E+002	2.200000000000000E+001	7.3944895E-005	4.7678950E-006	0	14	1.693463833116008E-008	1.3504850E+001	2.3638366E-002	-1.1133319E+001	4.9578203E+003	4.8645166E+003	9.5731830E+002	-1.1152376E+001	4.9732412E+003	4.8793276E+003	9.6191895E+002	0.0000000E+000	6.1576709E-002	1.9127313E-002	6.4479031E-002	1.7256142E+001	-4.310584580568705E-009
1.2226137E+001	5.2893987E+000	-1.1942221E+000	5.4225368E+000	1.2722725E+001	4.455941543002332E+005	1.3574944E+001	6.0199841E-006	-1.0900483E+004	-5.2870203E+002	2.200000000000000E+001	2.5853216E-005	4.7677345E-006	0	14	5.043027056404349E-008	1.3486529E+001	2.4634551E-002	-9.4802084E+000	5.1669302E+003	5.0963633E+003	8.5102911E+002	-9.4575081E+000	5.1719512E+003	5.1016528E+003	8.4983490E+002	0.0000000E+000	1.7988762E-001	-4.0614408E-002	1.8441553E-001	-1.2722725E+001	3.349563223288341E-008
8.2759562E+000	9.4279461E+000	1.5289522E+000	9.5511189E+000	-9.2115955E+000	4.455946863002888E+005	1.3574903E+001	1.0064313E-005	1.2577896E+004	3.2232007E+002	2.200000000000000E+001	4.5547447E-005	4.7688077E-006	0	14	8.301281970211171E-009	1.3513189E+001	2.5404816E-002	-8.0021191E+000	5.3272891E+003	5.2754170E+003	7.4161041E+002	-8.0042830E+000	5.3368379E+003	5.2848447E+003	7.4313934E+002	0.0000000E+000	1.0334956E-001	1.6760441E-002	1.0469978E-001	9.2115955E+000	-4.212898859383232E-008
5.6043758E+000	9.1883755E+000	-3.0011628E+000	9.6660862E+000	1.8088387E+001	4.455950853003301E+005	1.3574907E+001	6.0311804E-006	-9.4624443E+003	-9.1218115E+002	2.200000000000000E+001	4.6091602E-005	4.7683830E-006	0	14	9.882763850883849E-009	1.3479513E+001	2.6074842E-002	-6.8046103E+000	5.4682773E+003	5.4297588E+003	6.4790265E+002	-6.7620473E+000	5.4770474E+003	5.4389473E+003	6.4490149E+002	0.0000000E+000	9.8341629E-002	-3.2120939E-002	1.0345449E-001	-1.8088387E+001	1.581481880672678E-009
3.7924759E+000	5.6565413E+000	3.5853596E+000	6.6971087E+000	-3.2368282E+001	4.455956643003905E+005	1.3574861E+001	6.4724873E-006	1.1704815E+004	3.3547126E+003	2.200000000000000E+001	3.1943960E-005	4.7698136E-006	0	14	7.064810868428140E-008	1.3469851E+001	2.6635565E-002	-5.8240848E+000	5.5841943E+003	5.5553696E+003	5.6665332E+002	-5.8547597E+000	5.5901865E+003	5.5610264E+003	5.7023871E+002	0.0000000E+000	1.2611778E-001	7.9938874E-002	1.4931817E-001	3.2368282E+001	6.076534483339755E-008
2.5682116E+000	6.6980662E+000	4.3307595E+000	7.9761877E+000	-3.2885441E+001	4.455965063004787E+005	1.3574805E+001	6.5103659E-006	1.4309526E+004	4.2185449E+003	2.200000000000000E+001	3.8032802E-005	4.7682934E-006	0	14	1.113964650330625E-007	1.3490458E+001	2.7173668E-002	-5.1336761E+000	5.6988247E+003	5.6759648E+003	5.0992920E+002	-5.1709704E+000	5.7058848E+003	5.6826631E+003	5.1425995E+002	0.0000000E+000	1.0528312E-001	6.8072759E-002	1.2537318E-001	3.2885441E+001	4.074835634878109E-008
1.7399776E+000	7.1751928E+000	5.3976364E+000	8.9787455E+000	-3.6952812E+001	4.455977383006066E+005	1.3574877E+001	7.9705906E-006	1.6946221E+004	6.1241914E+003	2.200000000000000E+001	4.2818723E-005	4.7688982E-006	0	14	7.005842648277393E-008	1.3514112E+001	2.7659778E-002	-4.7351432E+000	5.8000352E+003	5.7802393E+003	4.7879169E+002	-4.7823687E+000	5.8076333E+003	5.7874146E+003	4.8418933E+002	0.0000000E+000	8.9002512E-002	6.6953346E-002	1.1137413E-001	3.6952812E+001	-4.133803855028855E-008
1.1772907E+000	9.7020988E+000	2.8567660E+000	1.0113942E+001	-1.6406973E+001	4.455995473007951E+005	1.3574882E+001	7.5186040E-006	4.7321859E+004	3.7754626E+003	2.200000000000000E+001	4.8232836E-005	4.7689450E-006	0	14	-5.784929706429567E-008	1.3522611E+001	2.8075384E-002	-4.4484129E+000	5.8871270E+003	5.8693926E+003	4.5661426E+002	-4.4687743E+000	5.8970220E+003	5.8790947E+003	4.5947104E+002	0.0000000E+000	9.4847247E-002	2.7927607E-002	9.8873414E-002	1.6406973E+001	-1.279077235470696E-007
7.9621863E-001	7.3658137E+000	2.0948141E+000	7.6579018E+000	-1.5875583E+001	4.456022113010734E+005	1.3574883E+001	6.7033016E-006	9.5420641E+004	7.1402549E+003	2.200000000000000E+001	3.6520301E-005	4.7689696E-006	0	14	-2.147612938612029E-007	1.3512267E+001	2.8532544E-002	-4.2064080E+000	5.9829580E+003	5.9668418E+003	4.3884839E+002	-4.2212224E+000	5.9904580E+003	5.9742075E+003	4.4094321E+002	0.0000000E+000	1.2560333E-001	3.5721187E-002	1.3058408E-001	1.5875583E+001	-1.569119967969073E-007
5.3938830E-001	1.6290020E+001	-1.6738344E+000	1.6375790E+001	5.8666749E+000	4.456061353014829E+005	1.3574846E+001	8.2778579E-006	-1.7628125E+005	-1.8417327E+003	2.200000000000000E+001	7.8093777E-005	4.7688559E-006	0	14	-2.935872359218337E-007	1.3494387E+001	2.8961265E-002	-4.1185560E+000	6.0730010E+003	6.0573179E+003	4.3616583E+002	-4.0918384E+000	6.0891294E+003	6.0736079E+003	4.3449200E+002	0.0000000E+000	6.0745921E-002	-6.2417733E-003	6.1065756E-002	-5.8666749E+000	-7.882594206063075E-008
3.6507010E-001	4.1198807E+000	5.1733050E+000	6.6133580E+000	-5.1467129E+001	4.456119253020864E+005	1.3574898E+001	7.4122977E-006	8.4270531E+004	5.1566523E+004	2.200000000000000E+001	3.1537627E-005	4.7687768E-006	0	14	-1.142709283398189E-007	1.3475023E+001	2.9484745E-002	-4.0126987E+000	6.1828740E+003	6.1677173E+003	4.3266248E+002	-4.0578170E+000	6.1873481E+003	6.1718374E+003	4.3783578E+002	0.0000000E+000	9.4197765E-002	1.1828347E-001	1.5120912E-001	5.1467129E+001	1.793163075820148E-007
2.4724665E-001	4.7179546E+000	-5.8207536E+000	7.4926810E+000	5.0973846E+001	4.456204653029777E+005	1.3575060E+001	7.1388476E-006	-1.1058864E+005	-6.6741266E+004	2.200000000000000E+001	3.5729434E-005	4.7685780E-006	0	14	4.307027300832639E-007	1.3462996E+001	2.9982170E-002	-4.0388288E+000	6.2874443E+003	6.2718296E+003	4.4284039E+002	-3.9829278E+000	6.2917432E+003	6.2765474E+003	4.3701965E+002	0.0000000E+000	8.4038690E-002	-1.0368233E-001	1.3346358E-001	-5.0973846E+001	5.449736584230828E-007
1.6750640E-001	1.5274233E+001	-4.6419277E+000	1.5964012E+001	1.6904331E+001	4.456330633042917E+005	1.3575167E+001	6.8661643E-006	-2.0468703E+005	-1.7306250E+004	2.200000000000000E+001	7.6128235E-005	4.7687408E-006	0	14	1.241891554104591E-006	1.3469250E+001	3.0524867E-002	-4.0276327E+000	6.4010327E+003	6.3852241E+003	4.4959302E+002	-3.9767010E+000	6.4159458E+003	6.4004985E+003	4.4495108E+002	0.0000000E+000	5.9934285E-002	-1.8214377E-002	6.2640898E-002	-1.6904331E+001	8.111888240213275E-007
1.1320493E-001	1.3124369E+001	4.4258971E+000	1.3850546E+001	-1.8635517E+001	4.456516963062352E+005	1.3575141E+001	6.8139489E-006	3.1765338E+005	3.2435629E+004	2.200000000000000E+001	6.6047731E-005	4.7686012E-006	0	14	1.902337847965441E-006	1.3484805E+001	3.1186296E-002	-4.0959859E+000	6.5399253E+003	6.5232212E+003	4.6713092E+002	-4.1263862E+000	6.5533335E+003	6.5363457E+003	4.7155682E+002	0.0000000E+000	6.8413951E-002	2.3071060E-002	7.2199322E-002	1.8635517E+001	6.604462938608497E-007
